watch_date,device_type,watch_duration_minutes,progress_percentage,action,age,gender,country,subscription_plan,is_active,monthly_spend,household_size,content_type,genre_primary,release_year,duration_minutes,rating,language,country_of_origin,imdb_rating,is_netflix_original
1/13/25,Desktop,44,73.3,stopped,40,,USA,Standard,TRUE,9.52,1,Movie,Family,2019,85,G,English,USA,3.7,FALSE
2/23/24,Smart TV,22.7,11.5,stopped,36,Male,USA,Standard,TRUE,12.16,3,Documentary,Crime,2014,570,TV-G,Japanese,UK,4.8,TRUE
4/2/24,Desktop,15.3,62.8,completed,35,Female,USA,Premium,FALSE,24.55,4,Limited Series,Comedy,2012,57,PG,Spanish,USA,5.3,FALSE
9/6/25,Smart TV,53.7,46.1,started,31,Female,Canada,Standard,TRUE,5.14,3,Movie,Adventure,1994,119,PG-13,Spanish,India,7.4,TRUE
11/6/25,Smart TV,22.9,30,stopped,54,Male,USA,Basic,FALSE,31.54,1,TV Series,Romance,2004,36,PG-13,English,France,8.8,TRUE
8/14/24,Desktop,91.1,59.6,paused,44,Female,Canada,Standard,TRUE,26.38,4,Stand-up Comedy,Sci-Fi,2017,52,NC-17,Italian,France,8.2,FALSE
6/26/25,Tablet,108,36.9,completed,60,Female,USA,Standard,TRUE,9.76,3,Movie,War,2014,79,PG-13,English,USA,4.4,FALSE
5/18/25,Tablet,9.7,10,paused,36,Female,Canada,Premium+,TRUE,7.74,1,Movie,Drama,2003,153,PG-13,French,Canada,6.6,TRUE
4/22/24,Laptop,34.8,45.1,completed,44,Other,USA,Premium,TRUE,9.62,2,Limited Series,Fantasy,2016,41,NC-17,English,USA,6.2,TRUE
1/9/24,Tablet,119.5,93.4,stopped,31,Female,USA,Basic,TRUE,18.35,5,Movie,Horror,2002,88,TV-MA,Korean,India,6.1,FALSE
8/3/25,Desktop,47.6,35.1,completed,40,Female,Canada,Premium,TRUE,0.44,,Movie,Documentary,2023,119,TV-14,Italian,Japan,7.8,FALSE
8/5/24,Mobile,14.3,0.8,stopped,44,Female,Canada,Standard,TRUE,21.22,1,Movie,Romance,2020,152,TV-G,English,UK,0.9,FALSE
7/19/24,Tablet,146.2,85.9,stopped,42,Female,USA,Premium,TRUE,15.07,2,Movie,Family,2024,127,TV-Y,English,South Korea,6.9,FALSE
4/24/24,Laptop,86.4,23,started,31,Female,USA,Standard,TRUE,17.8,1,Movie,Adventure,2016,107,TV-14,English,USA,5.1,FALSE
4/4/24,Desktop,8.6,94.5,started,42,Male,Canada,Standard,TRUE,18.38,6,Movie,Romance,2020,152,TV-G,English,UK,0.9,FALSE
7/21/25,Mobile,17.8,38.5,completed,37,Prefer not to say,Canada,Premium+,FALSE,33.03,1,TV Series,War,1991,35,PG,English,UK,8.8,FALSE
10/7/24,Tablet,43.9,95.6,completed,33,Male,USA,Basic,TRUE,8.38,1,TV Series,Crime,1992,58,TV-Y,English,UK,7.1,TRUE
3/26/24,Desktop,42.1,46.6,completed,47,Male,Canada,Standard,TRUE,22.41,2,Movie,War,1994,128,TV-Y,Korean,South Korea,6.2,FALSE
11/19/25,Tablet,19.1,41.3,paused,28,Female,USA,Standard,TRUE,18.09,2,Documentary,Drama,2021,99,R,English,USA,4.4,TRUE
8/22/24,Smart TV,38.1,44.9,paused,37,Female,Canada,Basic,TRUE,2.22,4,Movie,Fantasy,2000,128,TV-G,Italian,USA,7.8,FALSE
6/13/25,Desktop,118.4,53.1,stopped,57,Male,USA,Standard,TRUE,12.2,3,Movie,Comedy,2024,117,TV-Y7,Spanish,USA,6.3,FALSE
9/16/24,Laptop,72.6,30.9,started,23,Male,USA,Standard,TRUE,23.27,2,Movie,Comedy,1997,147,TV-MA,Italian,USA,6.9,TRUE
7/26/24,Laptop,58.1,9.3,started,25,Male,Canada,Premium,TRUE,26,3,Stand-up Comedy,Action,2024,61,TV-MA,English,USA,4.8,FALSE
7/18/24,Smart TV,23,28.8,stopped,31,Prefer not to say,USA,Standard,TRUE,11.43,3,Movie,Comedy,1998,122,NC-17,English,USA,5.5,TRUE
10/10/24,Desktop,75.3,80,stopped,31,Female,USA,Standard,TRUE,6.66,1,TV Series,Romance,2003,50,PG-13,English,Canada,6,FALSE
1/28/25,Tablet,142.7,82.3,paused,35,Male,Canada,Standard,FALSE,8.69,3,Documentary,Family,2020,72,TV-Y7,English,USA,7.1,FALSE
9/6/24,Desktop,28.3,60.6,started,26,Male,USA,Standard,TRUE,13.22,3,Movie,Drama,2003,142,TV-MA,English,USA,8.5,FALSE
5/10/25,Mobile,49.9,70.7,paused,26,Female,USA,Premium,TRUE,21.59,2,Stand-up Comedy,History,2006,59,G,English,Canada,5.8,FALSE
4/7/24,Smart TV,28.9,2.5,completed,28,Female,USA,Premium,TRUE,11.89,4,Movie,Animation,2003,89,TV-Y,French,USA,5.4,TRUE
2/4/25,Smart TV,157.1,58.4,completed,32,Male,USA,Premium,TRUE,17.3,1,TV Series,Romance,1998,48,NC-17,German,Canada,6.3,FALSE
12/29/24,Desktop,18.3,86.2,completed,19,Male,USA,Standard,TRUE,38.37,2,Movie,Sci-Fi,2012,100,G,English,USA,5.7,FALSE
3/20/24,Smart TV,70.1,11.9,stopped,19,Male,Canada,Premium,TRUE,4.3,3,Stand-up Comedy,Documentary,2021,49,TV-Y7,English,USA,6.6,FALSE
3/31/25,Desktop,32.9,44.3,completed,37,Female,Canada,Premium,TRUE,18.51,4,TV Series,Biography,1993,44,PG-13,English,USA,4.9,FALSE
7/25/25,Laptop,14,81,paused,48,Male,USA,Premium,TRUE,23.46,5,TV Series,Drama,1995,45,G,Hindi,USA,1.7,FALSE
4/21/25,Tablet,142,55.4,stopped,48,Prefer not to say,USA,Premium,FALSE,10.76,2,Movie,Sci-Fi,2024,115,TV-Y7,English,USA,6.4,TRUE
7/28/25,Smart TV,39.9,94.4,paused,38,Male,USA,Premium,TRUE,30.74,1,Limited Series,Romance,2017,81,PG-13,English,USA,6,FALSE
12/8/25,Desktop,66.4,13.4,stopped,21,Female,USA,Premium,TRUE,4.56,3,Stand-up Comedy,Horror,1992,30,NC-17,English,USA,7.2,FALSE
2/28/25,Laptop,7.3,14.7,stopped,31,Male,USA,Basic,TRUE,13.02,2,Movie,War,1997,98,TV-MA,English,USA,8.1,TRUE
12/21/24,Laptop,71.2,16.1,paused,47,Male,USA,Premium,TRUE,33.22,8,TV Series,Drama,1997,73,TV-PG,French,USA,7.4,FALSE
3/21/25,Desktop,9.6,58.4,completed,37,Other,USA,Basic,TRUE,39.64,,Stand-up Comedy,Fantasy,2003,61,TV-PG,Spanish,Canada,5.6,TRUE
1/31/25,Mobile,28.9,84.2,paused,40,Male,USA,Premium+,TRUE,13.74,6,Movie,Mystery,2010,81,TV-Y7,German,USA,5.5,FALSE
7/7/24,Smart TV,67.2,5.7,started,40,Male,Canada,Standard,TRUE,16.28,,Movie,Crime,2017,118,NC-17,French,Canada,8,TRUE
4/29/25,Desktop,11.4,43,completed,39,Male,Canada,Premium+,TRUE,31.7,3,Limited Series,Comedy,1998,39,TV-14,Hindi,India,6.2,FALSE
6/2/24,Tablet,9.5,15.6,paused,36,Female,USA,Premium,TRUE,8.13,3,Limited Series,Comedy,2012,57,PG,Spanish,USA,5.3,FALSE
8/18/24,Laptop,40.8,82.5,paused,21,Female,USA,Standard,FALSE,12.21,2,Movie,Crime,2021,69,NC-17,English,USA,6,TRUE
12/29/24,Tablet,47.3,38.9,stopped,33,,USA,Standard,TRUE,10.46,2,Movie,Drama,2022,99,PG,Italian,USA,9.1,TRUE
8/12/24,Mobile,4.8,28.6,started,34,Female,USA,Premium,FALSE,3.64,2,Movie,Family,2018,170,R,English,USA,4,FALSE
9/23/24,Tablet,58.5,1.6,completed,48,,USA,Basic,TRUE,15.47,1,Stand-up Comedy,Horror,1996,51,NC-17,Korean,USA,6.8,TRUE
4/27/24,Mobile,48.9,78.1,started,45,Male,USA,Standard,TRUE,32.83,8,TV Series,Crime,2022,42,G,English,USA,5.7,FALSE
2/11/25,Tablet,32.7,27.9,completed,59,Female,USA,Premium,TRUE,14.76,,Documentary,Comedy,2022,95,TV-PG,Spanish,Japan,7.7,FALSE
4/26/24,Smart TV,126.4,67.4,stopped,50,Male,Canada,Premium,TRUE,24.68,4,Limited Series,Biography,2008,32,G,English,South Korea,6.5,TRUE
6/7/25,Smart TV,35.1,49.5,paused,37,Male,Canada,Standard,TRUE,14.9,,Stand-up Comedy,Action,1990,70,NC-17,English,France,2.9,TRUE
6/3/25,Smart TV,53.4,78.1,completed,22,Female,USA,Premium,TRUE,6.27,4,Stand-up Comedy,Adventure,1993,72,TV-MA,English,USA,3.9,TRUE
2/24/24,Laptop,61.1,21,stopped,34,Male,USA,Premium,TRUE,9.14,,TV Series,War,2018,48,TV-PG,English,India,7.7,TRUE
11/11/25,Tablet,60.6,69.3,paused,33,Female,USA,Standard,TRUE,11.19,1,TV Series,Sci-Fi,1997,69,NC-17,English,South Korea,6.4,FALSE
8/18/25,Tablet,87.1,86.7,stopped,34,Female,USA,Standard,FALSE,14.26,3,Movie,Western,2018,81,TV-Y7,French,UK,8.6,FALSE
5/13/24,Mobile,126.7,39.1,completed,37,Prefer not to say,USA,Standard,FALSE,18.85,2,Movie,Music,2009,66,TV-Y,English,USA,5.4,TRUE
1/18/24,Desktop,72.3,25.5,stopped,49,Male,USA,Premium,TRUE,25.35,,TV Series,Animation,2021,65,TV-Y,Spanish,Canada,7,FALSE
11/26/25,Desktop,120.5,78.2,started,40,Female,Canada,Basic,TRUE,5.79,3,Movie,Adventure,2011,116,PG,English,France,7.6,TRUE
9/30/25,Mobile,101.8,17.3,paused,25,Female,USA,Standard,TRUE,12.78,3,Movie,Thriller,1999,76,TV-Y7,English,UK,4.6,FALSE
12/7/25,Mobile,32.6,2,completed,46,Male,USA,Premium,TRUE,38.85,8,Stand-up Comedy,Family,2002,530,TV-MA,Hindi,South Korea,6.3,FALSE
10/6/25,Smart TV,13.9,47.5,paused,27,Male,USA,Standard,TRUE,29.24,2,Movie,Drama,2017,100,TV-MA,English,UK,6.9,FALSE
5/6/25,Tablet,40.1,22.3,stopped,34,Female,USA,Basic,TRUE,21.44,3,Movie,Documentary,2008,109,R,English,USA,4.5,TRUE
12/25/24,Tablet,7.1,7,paused,37,Male,USA,Basic,FALSE,4.87,2,Limited Series,Sci-Fi,1993,30,TV-Y7,English,USA,4.6,FALSE
4/23/24,Desktop,56.4,37.7,started,56,Female,USA,Premium,TRUE,33.9,,Stand-up Comedy,Crime,2002,71,TV-Y,Spanish,Japan,5.9,FALSE
3/5/24,Tablet,76.6,22.3,stopped,90,Male,USA,Basic,TRUE,34,3,Movie,Biography,2008,90,TV-14,English,India,5.4,TRUE
7/12/25,Tablet,5.1,89.8,started,41,Male,USA,Standard,TRUE,41.97,2,TV Series,Animation,2008,30,TV-PG,English,South Korea,6.6,FALSE
9/3/24,Smart TV,38,23.5,paused,35,Male,USA,Premium,TRUE,37.28,2,TV Series,Adventure,1993,46,TV-Y7,English,USA,6.8,TRUE
12/19/25,Desktop,7.7,98.1,started,39,Female,USA,Basic,TRUE,4.55,2,TV Series,Action,2004,41,NC-17,English,USA,3.7,TRUE
11/6/24,Mobile,42.9,21.3,stopped,44,,USA,Standard,TRUE,13.73,2,Documentary,Drama,2021,86,NC-17,Spanish,South Korea,1.4,FALSE
1/4/25,Tablet,24.2,44.7,completed,18,Male,USA,Premium,TRUE,27.79,4,Movie,Comedy,2019,144,TV-MA,French,USA,10,FALSE
6/28/25,Mobile,53,40.4,completed,35,Female,USA,Premium,TRUE,20.78,7,Movie,Biography,2013,123,PG,Spanish,USA,8.4,FALSE
9/4/25,Desktop,19.9,32.6,paused,38,,USA,Standard,TRUE,6.79,4,TV Series,Fantasy,2006,42,TV-G,Japanese,USA,8.4,FALSE
10/20/25,Laptop,78.6,80.9,stopped,48,Male,USA,Premium,TRUE,17.55,3,Limited Series,Biography,2008,32,G,English,South Korea,6.5,TRUE
6/29/25,Smart TV,47.9,89.1,paused,39,Female,USA,Premium,TRUE,26.27,4,Documentary,History,2018,90,TV-Y7,English,Canada,4.7,FALSE
8/27/24,Smart TV,44.3,0.6,completed,48,Prefer not to say,Canada,Basic,TRUE,2.21,3,Movie,Comedy,2022,120,G,English,Japan,6.7,FALSE
12/4/24,Mobile,56.8,7.2,completed,26,Female,USA,Basic,TRUE,16.75,,Stand-up Comedy,Adventure,2003,54,TV-Y7,Italian,UK,6.1,FALSE
8/18/24,Mobile,13.5,47.6,paused,33,Prefer not to say,Canada,Premium+,TRUE,27.73,,Stand-up Comedy,Animation,1966,47,TV-Y7,English,USA,4.3,FALSE
6/15/24,Smart TV,125.1,14.8,started,44,,USA,Premium,TRUE,2.43,1,TV Series,Fantasy,2003,32,TV-MA,English,USA,3.6,TRUE
5/13/24,Desktop,76.1,58.2,started,50,Female,Canada,Premium,TRUE,37.76,3,TV Series,Sport,2016,38,TV-PG,English,USA,8.6,FALSE
12/25/25,Laptop,62.2,57.3,paused,37,Male,USA,Standard,TRUE,32.86,5,TV Series,Adventure,1966,17,TV-MA,Spanish,USA,8,FALSE
12/12/24,Desktop,53.7,65.1,started,31,Male,Canada,Premium,TRUE,11.43,4,Documentary,Action,2019,98,G,Hindi,South Korea,8.5,FALSE
12/22/25,Mobile,93.5,2.2,started,52,Male,Canada,Basic,TRUE,6.64,3,Documentary,Action,2017,98,PG-13,English,USA,5.3,TRUE
3/16/25,Mobile,99.5,43,stopped,23,Male,USA,Basic,TRUE,14.9,3,Movie,Adventure,1997,137,TV-Y,English,USA,6.2,TRUE
3/14/24,Smart TV,85,15.5,started,28,Female,USA,Premium+,FALSE,1.59,8,Movie,Romance,1995,140,TV-14,Spanish,USA,6.2,FALSE
4/29/25,Smart TV,58.7,57.4,paused,25,Male,USA,Premium,TRUE,1.66,4,TV Series,Adventure,2020,60,TV-MA,English,USA,4.8,TRUE
12/24/24,Tablet,646.7,94.7,stopped,36,Prefer not to say,USA,Standard,FALSE,8.85,5,Movie,Romance,2013,138,PG,English,Germany,8.6,FALSE
1/23/25,Desktop,36.8,48.2,completed,58,Male,USA,Basic,TRUE,19.54,2,Movie,Romance,2000,86,PG-13,German,USA,7.1,FALSE
7/16/24,Smart TV,46.5,29.5,paused,45,Female,Canada,Standard,TRUE,6.43,2,Movie,Adventure,2001,144,G,English,USA,6.4,FALSE
3/24/25,Laptop,46.3,69.2,started,48,Female,USA,Premium,TRUE,23.48,6,Movie,Animation,1997,120,TV-MA,German,UK,4.8,FALSE
4/6/25,Desktop,77.8,35.5,paused,31,,USA,Standard,TRUE,31.56,7,TV Series,Biography,2013,56,PG-13,Spanish,South Korea,6.8,FALSE
7/21/25,Laptop,74,50.7,started,19,Male,USA,Basic,TRUE,5.86,,Movie,Biography,2006,143,NC-17,German,Germany,5,TRUE
5/3/24,Tablet,32.3,76.7,started,19,Female,Canada,Premium+,TRUE,6.98,2,Movie,Comedy,1998,111,TV-PG,English,USA,9.3,FALSE
9/5/24,Desktop,71.3,81.7,paused,22,Male,USA,Premium,TRUE,26.17,4,Stand-up Comedy,Drama,2007,67,TV-MA,English,USA,6.6,FALSE
9/22/25,Tablet,36.6,58,completed,35,Male,Canada,Premium,TRUE,18.04,4,Movie,History,2006,106,G,Italian,USA,6,FALSE
7/30/24,Desktop,36.4,30.7,stopped,22,Prefer not to say,Canada,Premium,TRUE,42.25,5,Movie,Animation,2005,98,TV-Y,English,South Korea,6.2,FALSE
7/22/25,Desktop,11.5,47.1,stopped,27,Prefer not to say,Canada,Basic,TRUE,6.91,1,Movie,History,2005,563,TV-G,English,USA,5,FALSE
11/11/24,Laptop,39.7,27.1,stopped,33,Male,USA,Premium,TRUE,23.13,,Documentary,Adventure,2001,404,NC-17,English,Canada,1,FALSE
5/13/24,Laptop,18.1,19.6,completed,36,Male,USA,Basic,TRUE,7.78,6,Movie,Western,2020,146,TV-14,English,UK,5.8,FALSE
5/25/25,Smart TV,59.9,76.4,completed,25,Male,Canada,Basic,TRUE,9.84,1,Movie,Family,2023,108,G,English,USA,6.8,TRUE
8/20/25,Laptop,144.9,21.9,started,45,Male,USA,Standard,TRUE,7.69,,Movie,Music,2018,100,R,English,USA,3.3,FALSE
9/1/24,Tablet,45.6,39.9,paused,24,Female,USA,Basic,TRUE,2.53,4,Documentary,Thriller,1995,99,NC-17,English,USA,4.8,FALSE
12/21/24,Mobile,88.7,28.8,completed,51,Female,USA,Standard,TRUE,14.11,1,Stand-up Comedy,Sci-Fi,1999,87,TV-G,German,USA,5.8,FALSE
4/3/24,Laptop,49,84.8,paused,53,Male,Canada,Premium,TRUE,12.84,2,Movie,Biography,2023,116,TV-G,English,Germany,6.2,FALSE
5/1/24,Desktop,96.5,19.7,stopped,34,Female,USA,Premium,FALSE,18.17,4,Limited Series,Family,2019,65,R,English,USA,5.9,FALSE
11/5/24,Tablet,169.5,53.6,paused,37,Male,Canada,Standard,TRUE,9.82,4,TV Series,Romance,2001,65,G,English,USA,6.1,FALSE
7/6/24,Tablet,194.5,94.3,started,45,Male,Canada,Standard,TRUE,5.39,5,Stand-up Comedy,Sci-Fi,2016,72,G,Spanish,USA,6,FALSE
5/9/24,Mobile,84.8,70.2,started,51,Female,USA,Premium,TRUE,24.77,1,Documentary,Action,1996,34,G,Japanese,UK,3.9,FALSE
2/25/25,Mobile,81.5,63.7,started,37,Male,USA,Standard,TRUE,23.46,2,TV Series,Action,2003,53,TV-PG,Japanese,Japan,8.6,TRUE
3/23/24,Smart TV,56.5,21.4,started,38,Male,Canada,Standard,TRUE,16.25,3,Documentary,War,2020,131,TV-Y,English,USA,7.1,FALSE
11/14/24,Desktop,59.4,68.7,started,30,,Canada,Standard,TRUE,6.78,,Documentary,Romance,2018,101,PG,English,USA,7.3,FALSE
12/25/25,Laptop,62.2,57.3,paused,37,Male,USA,Standard,TRUE,32.86,5,TV Series,Adventure,1966,17,TV-MA,Spanish,USA,8,FALSE
3/9/25,Smart TV,68.9,93,started,52,Male,USA,Standard,TRUE,13.81,2,Stand-up Comedy,Western,1990,53,PG,Spanish,South Korea,6.8,FALSE
3/4/25,Smart TV,34.3,51.6,paused,24,,USA,Premium,TRUE,9.29,2,Movie,Western,2018,95,TV-PG,French,Canada,6.1,TRUE
11/21/25,Mobile,54.6,88.5,stopped,42,Male,Canada,Standard,TRUE,1.34,5,TV Series,Action,1998,37,TV-Y,English,USA,7.5,FALSE
11/28/25,Laptop,65.8,12.6,paused,36,Male,USA,Standard,TRUE,13.29,2,Movie,Western,1994,98,G,English,USA,4.5,FALSE
12/16/24,Laptop,29.8,10.7,stopped,38,Male,USA,Standard,TRUE,23.33,2,Movie,Adventure,2019,108,TV-PG,English,France,5.5,FALSE
3/15/25,Tablet,49.2,95,completed,52,,USA,Premium+,TRUE,15.65,4,Movie,Comedy,1993,121,TV-G,Italian,USA,4.5,FALSE
3/5/24,Smart TV,12.7,15.8,completed,45,Female,USA,Basic,TRUE,25.23,4,Documentary,History,1997,71,PG,English,South Korea,6.6,TRUE
8/29/25,Desktop,12.2,28.2,paused,48,Female,USA,Basic,TRUE,2.67,3,Movie,Documentary,1991,101,R,English,USA,5.3,FALSE
4/30/24,Smart TV,128.7,18.3,paused,33,Female,USA,Basic,TRUE,9.22,1,Movie,Crime,1993,131,TV-MA,English,India,6.1,FALSE
2/26/25,Tablet,153.1,66.4,stopped,42,Male,USA,Premium,TRUE,24.22,,Documentary,Adventure,2014,110,R,English,India,9.6,FALSE
2/11/25,Desktop,67.1,35.3,paused,26,Male,USA,Standard,TRUE,18.82,1,Stand-up Comedy,Music,2004,69,PG,German,Germany,6.3,FALSE
10/8/24,Mobile,161.1,86.4,completed,43,Female,USA,Standard,TRUE,29.97,5,Documentary,Drama,2021,99,R,English,USA,4.4,TRUE
1/25/25,Tablet,92.9,31.1,started,37,Female,Canada,Premium,TRUE,51.46,,TV Series,War,2003,13,TV-14,Japanese,USA,4.9,FALSE
2/25/24,Smart TV,93.4,15.9,completed,45,Female,Canada,Standard,FALSE,24.11,5,Movie,Animation,1997,111,TV-Y7,English,USA,7.9,TRUE
4/28/25,Smart TV,42.6,15.1,completed,50,Prefer not to say,USA,Premium,TRUE,7.22,,Limited Series,Fantasy,2016,41,NC-17,English,USA,6.2,TRUE
7/31/24,Desktop,64.8,73.3,completed,71,Female,USA,Premium,TRUE,16.79,,TV Series,Romance,2019,64,PG,English,UK,7.4,TRUE
12/23/25,Tablet,106.7,23.3,completed,43,,USA,Standard,TRUE,8.53,2,Movie,Romance,1998,93,TV-Y,Spanish,USA,10,FALSE
4/1/25,Desktop,25.5,4.5,completed,46,Female,Canada,Standard,TRUE,18.12,,TV Series,Fantasy,2011,50,G,English,USA,5.2,FALSE
4/1/24,Mobile,21.5,56.2,paused,41,Prefer not to say,USA,Premium,TRUE,47.24,3,Movie,Crime,2006,115,TV-Y,English,USA,6.6,FALSE
6/22/24,Laptop,159.5,42.6,paused,43,Male,USA,Basic,TRUE,10.6,3,Movie,Romance,2017,93,PG-13,Korean,UK,8.5,TRUE
4/25/24,Tablet,26.7,97.4,started,33,Male,USA,Premium+,TRUE,2.8,,Movie,Documentary,1993,85,TV-MA,Japanese,USA,5.8,FALSE
7/14/25,Tablet,58,21,completed,37,Prefer not to say,Canada,Premium,TRUE,7.28,4,TV Series,Mystery,2002,17,TV-PG,Spanish,Japan,7,FALSE
8/9/24,Smart TV,79.5,39.2,completed,26,,USA,Premium,TRUE,13.65,1,Documentary,Comedy,2000,91,R,Spanish,France,5.1,FALSE
2/5/24,Smart TV,48.2,17.9,stopped,40,Male,USA,Premium,TRUE,21.51,1,TV Series,Action,2010,26,G,English,USA,6.5,FALSE
6/10/24,Smart TV,88.8,83.1,paused,42,Male,USA,Premium,TRUE,23.94,3,Movie,Animation,2016,105,NC-17,Japanese,USA,5.6,FALSE
5/16/24,Tablet,102.8,88.3,started,36,Male,USA,Premium,TRUE,35.28,2,Movie,Comedy,2016,10,R,Italian,Canada,6.6,FALSE
6/15/25,Smart TV,193.5,35.1,started,41,Female,Canada,Basic,TRUE,10.64,8,Movie,Crime,2017,118,NC-17,French,Canada,8,TRUE
12/31/25,Smart TV,32.9,92.6,started,43,Male,Canada,Premium,TRUE,10.02,2,Movie,Crime,1997,95,G,English,South Korea,9.9,FALSE
9/18/25,Tablet,84.8,16,stopped,29,Female,Canada,Premium,TRUE,8.35,1,Movie,Sci-Fi,2017,149,PG-13,English,USA,6.9,TRUE
10/11/25,Laptop,57.8,21.5,stopped,34,Female,Canada,Premium,FALSE,9.01,1,Limited Series,History,2008,58,NC-17,English,Canada,4.9,FALSE
5/19/25,Laptop,118.7,50.3,completed,23,Female,USA,Premium,TRUE,13.98,3,Documentary,Horror,1993,79,PG-13,English,Japan,4.7,TRUE
11/18/25,Mobile,12.1,51.9,completed,42,Female,USA,Standard,TRUE,7.41,,Documentary,Family,2005,80,PG-13,Spanish,USA,6.3,FALSE
5/3/25,Desktop,106.7,91.1,completed,37,Female,USA,Premium+,TRUE,30.38,3,Movie,Horror,2014,98,PG-13,English,USA,4.6,TRUE
9/23/24,Tablet,101.6,28.3,completed,45,Female,USA,Premium,TRUE,24.64,2,Stand-up Comedy,Music,2008,43,R,English,Canada,7.8,FALSE
2/26/25,Mobile,73.2,17,started,29,Male,USA,Premium+,FALSE,4.21,1,TV Series,Animation,1995,76,TV-Y7,Japanese,USA,2.7,FALSE
6/23/24,Desktop,56.4,38,stopped,29,Female,Canada,Standard,TRUE,2.33,7,Stand-up Comedy,Sci-Fi,2017,37,PG,Japanese,USA,3.3,FALSE
11/10/25,Laptop,44.5,56.5,started,38,Female,Canada,Basic,TRUE,5.99,1,Movie,Crime,1993,131,TV-MA,English,India,6.1,FALSE
2/2/24,Tablet,24.1,69.8,paused,25,Male,Canada,Premium,FALSE,36.25,,Documentary,Romance,2002,86,TV-Y7,English,USA,7.6,TRUE
5/25/24,Smart TV,45.2,61,stopped,35,Male,Canada,Basic,TRUE,19.7,6,TV Series,Drama,2018,45,TV-Y7,Japanese,South Korea,5.3,FALSE
11/28/25,Tablet,35.1,90.1,started,34,Male,USA,Premium,FALSE,25.11,5,Documentary,Drama,1999,108,TV-G,Spanish,South Korea,5,FALSE
5/30/24,Smart TV,17.6,78.7,completed,24,Female,Canada,Standard,TRUE,25.11,1,Movie,History,2020,107,TV-G,English,USA,6.5,FALSE
10/27/25,Laptop,18.3,15.8,paused,43,,Canada,Standard,FALSE,12.54,,Stand-up Comedy,Crime,2006,87,TV-PG,French,USA,1.2,TRUE
1/23/25,Mobile,62.6,20.1,completed,29,,USA,Basic,TRUE,16.26,1,Movie,Documentary,1993,89,TV-Y7,Spanish,USA,5,FALSE
9/3/25,Mobile,186.6,58.5,paused,43,Male,USA,Standard,TRUE,8.42,6,Movie,Sport,1990,86,TV-Y,English,USA,6.2,FALSE
2/7/25,Tablet,0.6,41.8,paused,32,Male,USA,Premium,TRUE,3.01,2,Movie,Western,2000,130,NC-17,English,USA,5.5,TRUE
4/25/25,Laptop,68,70.3,paused,44,Female,Canada,Basic,TRUE,19.63,,TV Series,Action,2005,67,TV-Y7,English,UK,3.7,TRUE
10/26/25,Smart TV,57.6,49.5,stopped,29,Male,USA,Basic,TRUE,20.24,2,Movie,Drama,2008,93,TV-G,English,UK,6.9,FALSE
8/4/24,Desktop,99.8,89.6,stopped,30,Male,Canada,Standard,TRUE,2.73,4,Stand-up Comedy,Action,2002,65,NC-17,German,Japan,1.2,FALSE
1/12/24,Desktop,43.2,85.3,stopped,46,Female,USA,Basic,TRUE,11.69,2,Movie,Thriller,1990,125,TV-14,English,USA,5.7,FALSE
6/28/25,Laptop,13,40.5,completed,25,Male,USA,Premium,TRUE,5.53,4,TV Series,Sport,1990,63,PG-13,English,Canada,7.2,FALSE
10/13/25,Mobile,56.1,24.4,stopped,30,Male,USA,Standard,TRUE,5.24,3,Movie,Comedy,2001,67,R,English,USA,5.1,FALSE
6/10/24,Tablet,7.3,88.2,stopped,35,Female,USA,Basic,TRUE,8.7,3,Stand-up Comedy,Crime,2002,71,TV-Y,Spanish,Japan,5.9,FALSE
4/15/24,Tablet,11.8,76.6,started,33,Male,Canada,Premium+,TRUE,26.22,,TV Series,Animation,1995,76,TV-Y7,Japanese,USA,2.7,FALSE
11/12/25,Tablet,94.6,36.2,stopped,42,Female,Canada,Premium,FALSE,2.99,1,TV Series,War,1991,14,PG-13,English,USA,7.9,FALSE
11/26/24,Tablet,37.8,66.6,paused,28,Male,Canada,Basic,TRUE,5.21,4,Limited Series,Sci-Fi,1992,63,NC-17,English,USA,9,FALSE
7/23/25,Tablet,122.4,83.8,paused,41,Male,USA,Premium,FALSE,0.39,3,Movie,Action,2012,129,TV-Y,English,USA,4.4,FALSE
10/24/25,Tablet,42.2,42.9,started,33,Female,USA,Standard,TRUE,16.41,4,Stand-up Comedy,Western,1993,68,TV-Y7,English,USA,5.3,FALSE
12/16/25,Tablet,92.1,64.7,completed,46,Female,USA,Premium,TRUE,11.38,2,Limited Series,Sci-Fi,1992,63,NC-17,English,USA,9,FALSE
8/24/25,Laptop,27.3,19,completed,18,Female,USA,Premium,TRUE,23,3,Stand-up Comedy,Sci-Fi,1999,87,TV-G,German,USA,5.8,FALSE
8/22/24,Desktop,85.3,26.3,stopped,62,Male,USA,Premium,TRUE,11.88,2,Documentary,History,1997,71,PG,English,South Korea,6.6,TRUE
5/9/25,Mobile,21,12.3,stopped,18,,Canada,Premium+,TRUE,3.71,,Stand-up Comedy,Documentary,2024,44,TV-Y7,Spanish,South Korea,6,TRUE
5/17/24,Laptop,54.5,14.2,stopped,35,Female,USA,Standard,TRUE,20.74,1,Stand-up Comedy,Western,1990,53,PG,Spanish,South Korea,6.8,FALSE
