watch_date,device_type,watch_duration_minutes,progress_percentage,action,age,gender,country,subscription_plan,is_active,monthly_spend,household_size,content_type,genre_primary,release_year,duration_minutes,rating,maturity_level,language,country_of_origin,imdb_rating,is_netflix_original
12/14/2024,Tablet,39.30,65.6,paused,30,Prefer Not To Say,USA,PREMIUM,TRUE,11.55,2,TV Series,Documentary,"2,014",41,TV-PG,Family,Spanish,UK,0.8,TRUE
4/27/2025,Tablet,63.20,70.8,stopped,42,Male,USA,BASIC,TRUE,3.79,5,Documentary,Animation,"2,001",108,TV-Y,Kids,English,USA,6.8,FALSE
10/19/2025,Smart Tv,68.30,61.7,stopped,26,Male,USA,STANDARD,TRUE,11.56,3,Documentary,Drama,"2,001",66,NC-17,Adult,Japanese,USA,9.5,TRUE
5/29/2024,Tablet,26.20,55.4,stopped,51,Male,USA,STANDARD,TRUE,7.40,5,Movie,Comedy,"2,022",120,G,Kids,English,Japan,6.7,FALSE
3/8/2024,Desktop,30.70,52.6,stopped,30,Male,Canada,BASIC,TRUE,22.25,1,Documentary,Documentary,"2,001",71,NC-17,Adult,English,UK,1.2,FALSE
7/2/2025,Laptop,46.00,12.3,completed,36,Male,USA,STANDARD,TRUE,11.10,2,Movie,Horror,"2,018",57,TV-14,Teens,English,USA,6.2,FALSE
9/21/2025,Desktop,105.50,55.8,paused,31,Female,USA,BASIC,TRUE,30.69,1,TV Series,Horror,"2,020",38,G,Kids,English,USA,6.7,TRUE
10/27/2025,Desktop,5.60,91.6,stopped,41,Female,USA,PREMIUM,TRUE,5.00,2,Stand-up Comedy,Action,"2,024",61,TV-MA,Adult,English,USA,4.8,FALSE
6/30/2025,Smart Tv,41.90,46.4,stopped,37,Male,USA,STANDARD,TRUE,32.86,5,Movie,Documentary,"1,998",114,PG,Family,English,Germany,6.8,TRUE
6/29/2025,Tablet,95.00,46.3,paused,24,Female,USA,PREMIUM,TRUE,10.17,4,TV Series,Documentary,"2,024",33,PG-13,Teens,English,UK,4.5,FALSE
12/30/2024,Smart Tv,11.20,95,paused,40,Female,USA,BASIC,TRUE,37.38,2,Documentary,Fantasy,"2,020",99,TV-14,Teens,English,USA,7.8,FALSE
4/5/2025,Tablet,26.30,32.8,paused,21,Female,USA,PREMIUM,TRUE,22.84,1,TV Series,Animation,"2,024",63,R,Adult,English,USA,4.9,TRUE
10/12/2025,Tablet,38.20,2.2,completed,23,Male,USA,STANDARD,TRUE,6.79,3,TV Series,Fantasy,"2,003",32,TV-MA,Adult,English,USA,3.6,TRUE
8/15/2024,Laptop,25.70,29.6,started,46,Male,Canada,STANDARD,TRUE,13.86,3,Movie,Western,"2,018",81,TV-Y7,Kids,French,UK,8.6,FALSE
6/8/2025,Desktop,22.30,71,completed,35,Female,Canada,PREMIUM,FALSE,18.69,4,TV Series,War,"2,018",26,TV-14,Teens,English,USA,6.4,TRUE
6/26/2024,Smart Tv,71.00,43.4,paused,39,Female,USA,PREMIUM,TRUE,10.65,2,Stand-up Comedy,Animation,"2,024",51,PG,Family,Japanese,South Korea,8.3,FALSE
10/23/2025,Laptop,163.30,54.5,completed,48,Male,USA,BASIC,FALSE,27.28,2,Stand-up Comedy,Crime,"2,014",74,PG,Family,English,South Korea,6.2,TRUE
8/26/2025,Mobile,38.20,90,completed,26,Female,USA,PREMIUM,TRUE,13.65,1,Limited Series,Thriller,"2,022",83,TV-MA,Adult,English,USA,6.3,TRUE
2/6/2024,Smart Tv,42.00,95.9,paused,35,Female,USA,BASIC,TRUE,7.93,1,Documentary,War,"1,990",59,TV-14,Teens,English,USA,6.3,FALSE
12/2/2024,Laptop,39.20,18.6,paused,32,Other,Canada,PREMIUM,FALSE,46.72,1,Stand-up Comedy,Western,"1,998",67,TV-MA,Adult,English,USA,5.7,FALSE
9/3/2025,Laptop,24.30,12.3,started,38,Female,USA,PREMIUM,TRUE,15.45,1,Stand-up Comedy,Adventure,"2,003",54,TV-Y7,Kids,Italian,UK,6.1,FALSE
2/23/2024,Tablet,61.50,16.1,stopped,37,Male,USA,STANDARD,FALSE,13.51,2,TV Series,Adventure,"1,994",50,PG,Family,English,Canada,8.5,TRUE
8/3/2024,Smart Tv,376.40,1,started,49,Female,USA,PREMIUM,TRUE,31.95,2,Documentary,Horror,"2,016",99,G,Kids,Japanese,Germany,6.5,FALSE
1/23/2025,Mobile,25.80,45.5,started,38,Female,USA,BASIC,TRUE,7.98,3,TV Series,Romance,"1,998",39,PG-13,Teens,Italian,USA,6.1,FALSE
12/21/2024,Tablet,57.80,55,paused,30,Male,USA,PREMIUM+,TRUE,10.78,1,Movie,War,"1,998",114,TV-MA,Adult,Hindi,Japan,7.1,FALSE
7/2/2025,Desktop,22.50,93.8,paused,29,Female,USA,BASIC,TRUE,16.66,3,TV Series,Western,"2,005",64,NC-17,Adult,English,USA,6.3,FALSE
1/30/2024,Smart Tv,21.20,80.8,completed,49,Male,USA,PREMIUM,TRUE,5.84,2,Movie,Western,"2,009",21,NC-17,Adult,English,South Korea,5.3,FALSE
5/11/2025,Smart Tv,112.50,32.8,completed,32,Male,Canada,PREMIUM,FALSE,3.74,1,Movie,Western,"2,018",81,TV-Y7,Kids,French,UK,8.6,FALSE
5/23/2024,Smart Tv,23.50,0.6,paused,32,Male,USA,PREMIUM+,TRUE,26.70,3,Movie,Western,"2,000",106,PG,Family,English,Japan,10.0,FALSE
10/9/2025,Tablet,110.60,97.7,stopped,37,Female,USA,PREMIUM,TRUE,32.20,2,Movie,Crime,"1,997",16,TV-Y7,Kids,English,USA,7.0,FALSE
2/12/2025,Mobile,26.90,39.1,paused,19,Male,USA,PREMIUM,TRUE,6.27,2,TV Series,Romance,"2,010",58,TV-Y,Kids,English,USA,7.8,FALSE
6/28/2024,Laptop,66.90,95.4,stopped,29,Prefer Not To Say,USA,BASIC,TRUE,11.53,3,TV Series,Sport,"2,000",55,PG-13,Teens,Hindi,USA,6.6,FALSE
1/24/2024,Smart Tv,25.60,23.2,stopped,37,Male,USA,BASIC,TRUE,12.06,1,Movie,Fantasy,"1,961",106,PG-13,Teens,Spanish,Japan,7.5,FALSE
1/18/2025,Mobile,35.80,10.6,paused,61,Female,USA,STANDARD,TRUE,19.14,5,TV Series,Western,"1,995",52,TV-PG,Family,English,USA,8.0,FALSE
3/2/2024,Smart Tv,47.40,84.4,stopped,35,Female,Canada,PREMIUM,TRUE,1.68,1,Documentary,Fantasy,"2,010",94,TV-MA,Adult,English,USA,6.0,TRUE
4/30/2025,Tablet,30.40,11.1,started,48,Female,USA,BASIC,TRUE,9.46,2,Movie,Mystery,"1,998",113,NC-17,Adult,Hindi,UK,6.6,FALSE
7/19/2025,Mobile,37.30,79.2,stopped,23,Female,USA,STANDARD,TRUE,17.66,1,Stand-up Comedy,Crime,"2,002",71,TV-Y,Kids,Spanish,Japan,5.9,FALSE
11/13/2025,Mobile,63.60,70.8,completed,21,Female,USA,PREMIUM+,TRUE,7.35,1,Movie,Adventure,"1,997",137,TV-Y,Kids,English,USA,6.2,TRUE
6/18/2024,Mobile,31.10,9,started,28,Female,USA,STANDARD,TRUE,32.48,3,Movie,Action,"2,002",61,R,Adult,Japanese,Canada,9.4,FALSE
12/14/2024,Smart Tv,20.40,87.9,started,26,Female,USA,STANDARD,TRUE,7.54,2,TV Series,Animation,"2,001",36,R,Adult,English,USA,8.4,FALSE
8/6/2025,Mobile,70.50,81.9,stopped,48,Male,USA,PREMIUM,TRUE,23.63,3,Documentary,War,"1,990",59,TV-14,Teens,English,USA,6.3,FALSE
8/4/2025,Laptop,20.20,80.9,started,52,Prefer Not To Say,USA,BASIC,FALSE,26.63,2,Movie,Biography,"2,005",143,TV-PG,Family,English,USA,3.4,FALSE
6/12/2024,Desktop,39.20,78,completed,19,Prefer Not To Say,USA,STANDARD,TRUE,18.57,3,Movie,Music,"2,003",139,TV-14,Teens,French,USA,7.3,TRUE
4/22/2024,Smart Tv,133.00,83.9,stopped,38,Male,USA,PREMIUM,TRUE,26.66,2,Movie,Comedy,"2,006",183,G,Kids,English,UK,7.8,TRUE
10/12/2025,Tablet,34.10,3.4,stopped,36,Female,USA,BASIC,TRUE,25.37,1,Stand-up Comedy,Sci-Fi,"2,017",37,PG,Family,Japanese,USA,3.3,FALSE
7/19/2025,Smart Tv,63.00,73.2,paused,28,Female,USA,PREMIUM,TRUE,38.02,3,Documentary,Documentary,"2,015",68,PG,Family,Korean,Japan,8.1,TRUE
5/20/2025,Smart Tv,47.90,44.3,stopped,50,Female,USA,BASIC,TRUE,13.47,3,Movie,Biography,"2,013",88,G,Kids,Italian,USA,9.1,FALSE
2/25/2024,Tablet,523.70,63.7,completed,66,Female,USA,PREMIUM,TRUE,16.55,2,Movie,Mystery,"1,997",113,PG,Family,French,USA,6.0,FALSE
9/17/2025,Smart Tv,55.60,91.9,completed,52,Female,USA,PREMIUM,TRUE,4.45,1,Documentary,Sport,"2,006",124,PG-13,Teens,English,USA,7.7,TRUE
1/9/2025,Laptop,28.60,45.5,started,30,Male,USA,PREMIUM,TRUE,7.23,3,Documentary,Biography,"1,994",112,TV-Y,Kids,Italian,USA,5.7,FALSE
12/8/2025,Desktop,93.00,38.7,stopped,44,Male,USA,PREMIUM,TRUE,1.95,4,TV Series,Crime,"2,014",47,TV-PG,Family,English,USA,8.4,FALSE
9/16/2024,Mobile,66.70,42.1,paused,31,Male,USA,PREMIUM,TRUE,28.78,6,TV Series,War,"2,018",48,TV-PG,Family,English,India,7.7,TRUE
11/20/2025,Tablet,43.10,90.8,paused,63,Male,USA,STANDARD,TRUE,20.61,2,Documentary,Romance,"2,002",86,TV-Y7,Kids,English,USA,7.6,TRUE
12/2/2024,Desktop,49.00,86.3,paused,40,Female,USA,STANDARD,TRUE,11.17,2,Movie,Mystery,"1,990",117,TV-14,Teens,Korean,Japan,8.4,TRUE
7/26/2025,Laptop,40.90,35.9,paused,63,Female,Canada,STANDARD,TRUE,17.11,4,Movie,Fantasy,"2,001",102,TV-Y,Kids,Hindi,Canada,3.1,FALSE
12/17/2024,Tablet,64.40,65.3,stopped,48,Female,Canada,BASIC,TRUE,8.83,2,TV Series,Sport,"2,024",43,TV-PG,Family,Spanish,USA,6.4,TRUE
12/25/2024,Smart Tv,105.90,89.6,completed,38,Male,USA,STANDARD,TRUE,33.62,3,Movie,Adventure,"2,014",121,PG-13,Teens,Korean,USA,6.9,TRUE
8/4/2025,Laptop,91.80,30.3,completed,50,Male,Canada,PREMIUM,TRUE,2.66,2,Movie,Documentary,"2,023",119,TV-14,Teens,Italian,Japan,7.8,FALSE
3/9/2024,Tablet,80.10,11.8,paused,34,Female,USA,STANDARD,TRUE,11.32,2,Documentary,Drama,"2,012",74,PG-13,Teens,Italian,UK,9.8,FALSE
7/31/2025,Mobile,80.90,5.4,stopped,57,Female,USA,STANDARD,TRUE,6.11,2,Stand-up Comedy,Adventure,"1,993",72,TV-MA,Adult,English,USA,3.9,TRUE
3/9/2025,Desktop,27.50,69.2,completed,40,Female,USA,PREMIUM,TRUE,9.02,3,Movie,Biography,"2,009",136,TV-MA,Adult,French,South Korea,8.7,TRUE
3/11/2024,Tablet,93.60,65.3,paused,61,Female,Canada,BASIC,TRUE,13.13,3,TV Series,Music,"2,011",28,NC-17,Adult,Spanish,USA,5.6,FALSE
5/30/2025,Desktop,26.20,96.1,completed,20,Male,USA,PREMIUM+,TRUE,33.70,3,TV Series,History,"1,994",53,NC-17,Adult,English,USA,5.7,FALSE
3/20/2025,Laptop,59.60,48.7,started,29,Female,USA,BASIC,FALSE,8.22,4,Movie,Romance,"2,005",140,TV-Y7,Kids,English,USA,6.5,FALSE
8/28/2025,Smart Tv,29.70,89.6,completed,42,Female,USA,STANDARD,TRUE,30.92,2,TV Series,Animation,"2,006",57,TV-Y,Kids,Hindi,USA,6.4,FALSE
8/9/2024,Desktop,134.00,38.2,paused,19,Female,USA,PREMIUM,TRUE,24.42,1,Documentary,History,"1,998",78,TV-MA,Adult,French,South Korea,7.3,TRUE
1/13/2025,Mobile,10.90,8,completed,38,Female,USA,STANDARD,TRUE,25.74,2,Movie,Comedy,"2,015",85,TV-PG,Family,English,USA,5.7,FALSE
3/22/2024,Desktop,27.30,66.4,stopped,33,Male,Canada,PREMIUM,TRUE,53.29,2,Stand-up Comedy,Western,"1,998",67,TV-MA,Adult,English,USA,5.7,FALSE
1/20/2024,Smart Tv,79.30,46.6,paused,27,Male,Canada,PREMIUM,TRUE,19.54,2,TV Series,Drama,"2,007",37,TV-Y7,Kids,English,Canada,7.0,TRUE
10/9/2024,Mobile,52.60,18.8,stopped,46,Other,USA,PREMIUM,TRUE,12.15,5,Movie,Horror,"1,993",94,TV-Y,Kids,Spanish,USA,10.0,FALSE
9/10/2025,Laptop,80.90,89.3,paused,18,Male,USA,BASIC,FALSE,6.41,2,Movie,Horror,"2,014",136,TV-PG,Family,Hindi,USA,7.5,FALSE
2/24/2025,Desktop,131.70,56.4,started,20,Female,USA,STANDARD,TRUE,29.88,2,Stand-up Comedy,Adventure,"2,003",54,TV-Y7,Kids,Italian,UK,6.1,FALSE
4/1/2025,Desktop,137.80,8.1,stopped,43,Male,Canada,PREMIUM+,TRUE,10.27,1,Documentary,Sport,"2,006",124,PG-13,Teens,English,USA,7.7,TRUE
12/19/2025,Laptop,25.50,40.2,paused,27,Male,USA,STANDARD,TRUE,13.23,2,TV Series,Crime,"2,020",43,G,Kids,English,UK,7.4,FALSE
4/15/2024,Smart Tv,114.20,1.6,completed,51,Female,USA,STANDARD,TRUE,27.29,2,Stand-up Comedy,Adventure,"2,015",72,TV-Y7,Kids,English,USA,2.6,FALSE
9/12/2025,Smart Tv,12.30,83.9,completed,27,Female,USA,STANDARD,FALSE,26.97,2,Movie,History,"2,006",106,G,Kids,Italian,USA,6.0,FALSE
1/9/2024,Laptop,25.30,94.2,completed,27,Male,USA,PREMIUM,TRUE,43.80,2,TV Series,Horror,"2,022",37,TV-Y,Kids,French,USA,5.9,FALSE
10/5/2025,Smart Tv,2.60,85.5,completed,45,Female,USA,STANDARD,FALSE,246.92,1,Movie,Sport,"2,020",127,TV-G,#N/A,English,USA,4.8,FALSE
4/1/2024,Tablet,53.30,18.2,paused,48,Female,USA,PREMIUM,TRUE,3.60,2,Stand-up Comedy,Family,"2,023",70,TV-MA,Adult,English,South Korea,7.0,FALSE
11/26/2024,Laptop,101.30,96.2,started,46,Female,USA,PREMIUM+,TRUE,2.64,5,Stand-up Comedy,Romance,"2,002",58,TV-G,#N/A,English,USA,7.6,FALSE
3/17/2024,Mobile,22.60,48.6,completed,21,Male,USA,BASIC,TRUE,12.14,3,Movie,Drama,"2,022",586,TV-14,Teens,English,USA,5.4,FALSE
12/14/2024,Desktop,13.40,95.3,paused,48,Male,USA,STANDARD,TRUE,5.98,3,Movie,Documentary,"2,010",124,TV-Y,Kids,English,USA,6.3,TRUE
12/1/2024,Tablet,63.80,45.5,completed,36,Female,USA,PREMIUM,TRUE,8.83,4,Stand-up Comedy,Drama,"2,020",57,R,Adult,English,USA,6.6,TRUE
8/29/2024,Tablet,54.80,1,completed,34,Female,Canada,PREMIUM,FALSE,8.49,4,Movie,Biography,"1,995",91,TV-G,#N/A,French,USA,1.3,TRUE
1/21/2024,Mobile,45.90,50.6,stopped,51,Female,USA,PREMIUM+,TRUE,16.55,2,TV Series,War,"2,013",28,PG-13,Teens,English,USA,4.7,FALSE
5/11/2025,Mobile,81.50,11.4,stopped,35,Female,USA,BASIC,TRUE,9.78,5,Movie,Fantasy,"2,011",90,TV-Y,Kids,English,France,6.5,FALSE
7/3/2024,Desktop,91.40,85.3,started,37,Male,USA,STANDARD,TRUE,23.46,2,Movie,Family,"2,015",144,TV-G,#N/A,Korean,UK,6.4,FALSE
3/6/2025,Smart Tv,22.30,93.4,stopped,24,Female,Canada,STANDARD,FALSE,7.31,2,Stand-up Comedy,Western,"1,993",68,TV-Y7,Kids,English,USA,5.3,FALSE
7/25/2024,Smart Tv,108.70,77.4,started,39,Female,Canada,PREMIUM,TRUE,14.31,2,Movie,Animation,"1,992",109,TV-MA,Adult,Korean,USA,6.3,TRUE
6/23/2025,Tablet,86.00,77.6,started,20,Female,USA,BASIC,TRUE,7.50,2,Movie,Horror,"1,998",99,TV-PG,Family,Japanese,Japan,9.2,FALSE
1/1/2024,Tablet,62.30,75.2,stopped,30,Prefer Not To Say,Canada,BASIC,FALSE,20.38,7,Movie,War,"2,001",59,PG-13,Teens,Spanish,USA,6.2,FALSE
4/6/2025,Laptop,64.20,70.7,paused,44,Male,USA,PREMIUM,TRUE,20.10,2,Movie,Adventure,"2,019",108,TV-PG,Family,English,France,5.5,FALSE
11/11/2025,Mobile,46.70,5.4,started,35,Male,USA,BASIC,TRUE,10.23,2,TV Series,Music,"1,999",43,TV-PG,Family,Korean,USA,7.9,FALSE
8/17/2024,Smart Tv,49.40,3.9,completed,38,Male,Canada,STANDARD,TRUE,16.25,3,Movie,History,"2,023",122,TV-14,Teens,German,Canada,8.7,FALSE
7/27/2025,Tablet,84.50,52.2,stopped,42,Male,USA,PREMIUM,TRUE,17.10,1,Movie,Thriller,"2,009",117,TV-MA,Adult,English,USA,6.3,FALSE
9/13/2025,Desktop,31.40,91.1,completed,31,Male,Canada,PREMIUM,TRUE,8.09,5,TV Series,Adventure,"1,997",77,TV-Y,Kids,Italian,India,7.1,FALSE
10/12/2024,Tablet,68.70,59.5,completed,28,Female,Canada,BASIC,TRUE,9.61,2,TV Series,Animation,"1,990",29,TV-MA,Adult,Spanish,USA,6.6,TRUE
4/16/2025,Smart Tv,89.50,68.2,completed,38,Male,Canada,PREMIUM,TRUE,16.00,2,TV Series,Adventure,"1,966",17,TV-MA,Adult,Spanish,USA,8.0,FALSE
5/21/2025,Desktop,37.30,1.8,stopped,42,Female,Canada,PREMIUM,TRUE,38.42,2,TV Series,Drama,"1,995",45,G,Kids,Hindi,USA,1.7,FALSE
3/24/2025,Laptop,76.30,44,started,22,Prefer Not To Say,USA,STANDARD,FALSE,21.80,2,Movie,Action,"2,015",140,TV-Y,Kids,Korean,USA,4.9,FALSE
11/11/2024,Smart Tv,64.90,5.9,started,33,Female,USA,STANDARD,TRUE,11.54,1,Movie,Adventure,"2,007",92,TV-MA,Adult,English,Germany,9.2,FALSE
9/20/2024,Laptop,49.40,58.1,stopped,40,Female,USA,PREMIUM,TRUE,28.08,2,Stand-up Comedy,Action,"2,018",55,PG-13,Teens,French,USA,4.7,FALSE
4/28/2024,Laptop,48.30,0.1,completed,37,Female,USA,PREMIUM,TRUE,8.65,1,TV Series,Horror,"2,003",16,TV-Y7,Kids,English,France,7.5,TRUE
5/23/2025,Tablet,135.00,87.5,paused,29,Female,USA,STANDARD,TRUE,33.30,1,Movie,War,"2,017",110,R,Adult,French,USA,7.6,FALSE
6/12/2024,Tablet,32.90,66.7,started,33,Female,Canada,PREMIUM,TRUE,7.45,2,Movie,Fantasy,"2,004",94,TV-Y7,Kids,Spanish,USA,2.7,FALSE
11/27/2025,Smart Tv,78.60,43.4,started,38,Female,Canada,PREMIUM,TRUE,42.64,2,Documentary,Action,"2,017",98,PG-13,Teens,English,USA,5.3,TRUE
3/17/2025,Tablet,47.80,65.7,completed,33,Female,Canada,PREMIUM+,FALSE,22.03,4,Movie,Fantasy,"2,002",137,TV-G,#N/A,German,USA,8.9,TRUE
6/6/2024,Mobile,35.90,93.3,stopped,38,Male,Canada,STANDARD,TRUE,2.60,2,TV Series,Sport,"1,995",40,TV-Y,Kids,French,UK,5.1,FALSE
1/5/2024,Desktop,71.80,35.8,stopped,45,Female,USA,BASIC,FALSE,19.21,4,Stand-up Comedy,Adventure,"2,015",72,TV-Y7,Kids,English,USA,2.6,FALSE
5/11/2025,Tablet,62.80,82.9,paused,42,Prefer Not To Say,Canada,STANDARD,TRUE,22.07,6,Stand-up Comedy,War,"1,998",379,TV-G,#N/A,English,USA,5.2,FALSE
2/23/2024,Desktop,50.40,20.4,paused,57,Male,Canada,STANDARD,TRUE,8.07,1,Movie,Comedy,"2,010",38,PG-13,Teens,Italian,USA,6.6,FALSE
9/26/2024,Tablet,79.60,51,paused,30,Female,USA,PREMIUM,TRUE,39.26,4,Documentary,Fantasy,"2,004",141,TV-14,Teens,Spanish,UK,8.3,FALSE
7/9/2025,Laptop,52.80,46.9,stopped,32,Male,USA,STANDARD,TRUE,22.66,2,Stand-up Comedy,War,"2,023",34,TV-PG,Family,English,UK,6.1,TRUE
2/1/2025,Laptop,98.50,16.5,paused,29,Male,Canada,STANDARD,TRUE,25.45,2,Limited Series,Sport,"1,996",68,TV-Y7,Kids,English,Canada,4.8,TRUE
6/21/2024,Mobile,64.50,38.5,stopped,21,Male,Canada,PREMIUM+,TRUE,7.89,2,Limited Series,Family,"2,008",30,TV-G,#N/A,English,USA,5.9,FALSE
8/8/2025,Desktop,23.00,20.9,started,34,Female,USA,BASIC,TRUE,18.68,3,Movie,Romance,"2,014",138,PG,Family,English,South Korea,5.6,TRUE
3/9/2024,Tablet,51.80,39.2,completed,36,Female,Canada,PREMIUM,TRUE,47.86,6,TV Series,Action,"2,019",76,NC-17,Adult,German,USA,6.3,TRUE
6/14/2024,Smart Tv,67.90,40.4,stopped,41,Female,USA,STANDARD,TRUE,6.43,2,Stand-up Comedy,Adventure,"2,003",54,TV-Y7,Kids,Italian,UK,6.1,FALSE
12/25/2025,Tablet,0.60,56.9,completed,25,Male,USA,PREMIUM,TRUE,12.74,3,Movie,History,"2,009",118,TV-Y7,Kids,Spanish,UK,6.1,TRUE
9/16/2025,Smart Tv,89.20,26.9,stopped,38,Female,Canada,STANDARD,TRUE,4.09,2,Movie,Adventure,"1,956",123,PG,Family,English,Canada,8.1,FALSE
6/16/2025,Desktop,162.10,80.9,completed,48,Other,USA,STANDARD,TRUE,26.77,2,Movie,Romance,"2,020",152,TV-G,#N/A,English,UK,0.9,FALSE
6/30/2024,Desktop,33.20,68.7,started,22,Female,USA,STANDARD,TRUE,2.91,2,Movie,Adventure,"2,019",108,TV-PG,Family,English,France,5.5,FALSE
5/15/2025,Tablet,5.70,79.8,paused,26,Female,Canada,PREMIUM+,TRUE,50.18,2,Movie,Mystery,"2,024",123,R,Adult,English,USA,7.5,FALSE
2/11/2025,Laptop,36.70,90.6,stopped,51,Female,Canada,STANDARD,TRUE,9.86,1,Stand-up Comedy,Music,"2,005",54,G,Kids,English,USA,6.9,FALSE
1/17/2024,Tablet,68.20,63.5,started,30,Female,Canada,PREMIUM+,TRUE,6.37,2,Stand-up Comedy,Crime,"1,998",89,TV-Y7,Kids,English,UK,7.6,FALSE
5/28/2024,Mobile,34.20,39,paused,23,Male,USA,PREMIUM,TRUE,11.15,3,TV Series,War,"1,998",48,TV-MA,Adult,English,Japan,6.0,FALSE
5/6/2024,Tablet,78.20,15,started,45,Other,USA,STANDARD,TRUE,497.73,2,TV Series,Animation,"2,008",45,TV-MA,Adult,English,South Korea,6.9,FALSE
8/27/2024,Mobile,48.20,34.9,paused,32,Other,USA,PREMIUM+,TRUE,26.44,2,TV Series,Biography,"1,993",44,PG-13,Teens,English,USA,4.9,FALSE
5/14/2024,Tablet,108.30,12.5,paused,47,Female,USA,PREMIUM+,TRUE,28.46,2,Movie,Animation,"1,999",11,TV-PG,Family,Italian,USA,6.5,FALSE
8/10/2024,Laptop,63.30,62.6,paused,26,Female,Canada,PREMIUM+,TRUE,13.23,2,Movie,Action,"2,019",72,TV-14,Teens,Korean,USA,8.0,TRUE
12/27/2025,Tablet,45.20,53.2,stopped,47,Male,Canada,PREMIUM,TRUE,21.84,5,TV Series,War,"2,017",26,NC-17,Adult,English,USA,8.0,FALSE
5/8/2025,Smart Tv,40.30,54,completed,38,Other,USA,BASIC,TRUE,16.69,2,Documentary,War,"2,012",66,TV-G,#N/A,English,Canada,5.5,FALSE
10/3/2024,Desktop,43.50,50.9,started,45,Prefer Not To Say,Canada,STANDARD,TRUE,3.88,2,TV Series,War,"1,997",44,PG,Family,English,USA,7.7,TRUE
8/25/2024,Laptop,30.70,88.7,paused,30,Male,USA,STANDARD,FALSE,4.77,2,Movie,Adventure,"2,009",85,NC-17,Adult,English,Canada,7.0,FALSE
7/9/2024,Tablet,54.90,41.9,paused,25,Female,Canada,STANDARD,FALSE,50.97,5,TV Series,Comedy,"2,009",47,TV-MA,Adult,French,Germany,8.1,FALSE
12/3/2025,Mobile,30.20,63.2,stopped,28,Male,USA,PREMIUM+,FALSE,10.93,2,TV Series,Documentary,"2,014",31,TV-Y7,Kids,French,USA,5.9,TRUE
10/17/2025,Mobile,27.20,64.4,stopped,25,Female,USA,BASIC,FALSE,2.61,3,Movie,Adventure,"2,008",125,TV-14,Teens,English,Canada,8.9,TRUE
8/9/2024,Smart Tv,29.00,72,started,43,Prefer Not To Say,USA,STANDARD,TRUE,3.81,5,TV Series,Adventure,"2,014",26,R,Adult,Spanish,South Korea,6.1,TRUE
1/24/2025,Smart Tv,113.50,8.2,started,43,Female,USA,PREMIUM,FALSE,16.70,1,Documentary,Western,"2,021",110,PG,Family,English,UK,8.3,FALSE
2/27/2024,Smart Tv,43.10,87.5,stopped,18,Male,Canada,PREMIUM,TRUE,11.05,4,Movie,Crime,"1,997",103,G,Kids,English,USA,6.9,TRUE
2/22/2024,Tablet,15.50,22.3,stopped,34,Male,USA,PREMIUM,TRUE,6.50,2,Movie,Crime,"2,001",104,G,Kids,Hindi,France,7.1,FALSE
9/5/2025,Desktop,153.50,14.8,completed,58,Male,USA,STANDARD,TRUE,14.00,1,TV Series,Documentary,"2,024",33,PG-13,Teens,English,UK,4.5,FALSE
5/3/2025,Smart Tv,59.10,45.6,started,21,Female,USA,STANDARD,TRUE,16.27,2,Movie,Fantasy,"1,961",106,PG-13,Teens,Spanish,Japan,7.5,FALSE
12/26/2024,Mobile,11.10,56.6,paused,24,Female,USA,STANDARD,TRUE,21.79,2,Movie,Comedy,"2,021",102,NC-17,Adult,English,Canada,7.1,TRUE
1/18/2024,Smart Tv,52.00,13.1,paused,43,Female,USA,STANDARD,TRUE,31.77,2,TV Series,Biography,"2,013",56,PG-13,Teens,Spanish,South Korea,6.8,FALSE
10/17/2024,Smart Tv,64.80,84.2,started,39,Female,USA,STANDARD,FALSE,16.18,4,TV Series,Animation,"1,994",80,G,Kids,English,USA,5.6,TRUE
10/9/2024,Desktop,16.00,57.3,started,42,Female,USA,STANDARD,TRUE,15.40,2,Movie,Sci-Fi,"2,006",151,TV-PG,Family,English,USA,7.3,FALSE
11/4/2024,Desktop,29.60,27.1,paused,32,Female,USA,BASIC,FALSE,33.05,1,Movie,War,"2,011",91,TV-Y,Kids,English,USA,4.2,FALSE
6/15/2024,Laptop,30.20,32.7,completed,48,Female,USA,PREMIUM,TRUE,22.61,2,TV Series,Animation,"1,998",28,PG-13,Teens,English,France,8.3,TRUE
2/14/2024,Laptop,132.70,33.5,completed,31,Male,Canada,STANDARD,TRUE,3.00,1,Movie,Family,"2,021",106,TV-PG,Family,English,USA,7.6,FALSE
12/23/2024,Smart Tv,56.20,29.4,paused,53,Male,USA,STANDARD,TRUE,32.80,4,Stand-up Comedy,Action,"2,024",61,TV-MA,Adult,English,USA,4.8,FALSE
12/9/2025,Mobile,85.80,95,started,26,Female,USA,STANDARD,TRUE,14.46,2,Stand-up Comedy,Action,"2,002",65,NC-17,Adult,German,Japan,1.2,FALSE
6/16/2024,Desktop,19.00,57,stopped,26,Male,USA,PREMIUM+,TRUE,18.19,2,Movie,Sci-Fi,"2,017",110,TV-G,#N/A,English,UK,7.2,FALSE
6/29/2024,Mobile,20.70,17.9,paused,25,Prefer Not To Say,Canada,PREMIUM+,TRUE,37.28,4,Movie,Family,"2,021",106,TV-Y,Kids,English,USA,6.2,TRUE
